-10, 59, 79.687
-10.5, 59, 78.886
-11, 59, 78.077
-11.5, 59, 77.259
-12, 59, 76.433
-12.5, 59, 75.598
-13, 59, 74.753
-13.5, 59, 73.899
-14, 59, 73.034
-14.5, 59, 72.16
-15, 59, 71.274
-15.5, 59, 70.378
-16, 59, 69.469
-16.5, 59, 68.549
-17, 59, 67.617
-17.5, 59, 66.671
-18, 59, 65.711
-18.5, 59, 64.738
-19, 59, 63.75
-19.5, 59, 62.746
-20, 59, 61.725
-20.5, 59, 60.688
-21, 59, 59.632
-21.5, 59, 58.558
-22, 59, 57.463
-22.5, 59, 56.347
-23, 59, 55.209
-23.5, 59, 54.046
-24, 59, 52.858
-24.5, 59, 51.643
-25, 59, 50.398
-25.5, 59, 49.122
-26, 59, 47.812
-26.5, 59, 46.465
-27, 59, 45.078
-27.5, 59, 43.646
-28, 59, 42.166
-28.5, 59, 40.632
-29, 59, 39.038
-29.5, 59, 37.376
-30, 59, 35.637
-30.5, 59, 33.808
-31, 59, 31.875
-31.5, 59, 29.816
-32, 59, 27.604
-32.5, 59, 25.199
-33, 59, 22.539
-33.5, 59, 19.519
-34, 59, 15.937
-34.5, 59, 11.269
-35, 59, 0
-35, 59, 0
-55, 59, 0
endData
127
100
200
-10, 59, -22.5, 59, -22.5, 59, -35, 59
