-30, -60, 45.287
-30.5, -59.999, 43.863
-31, -59.994, 42.39
-31.5, -59.986, 40.865
-32, -59.973, 39.28
-32.499, -59.955, 37.629
-32.999, -59.93, 35.902
-33.498, -59.898, 34.087
-33.996, -59.854, 32.17
-34.493, -59.799, 30.132
-34.988, -59.728, 27.945
-35.479, -59.637, 25.573
-35.966, -59.522, 22.956
-36.445, -59.378, 20
-36.911, -59.2, 20
-37.362, -58.983, 20
-37.791, -58.727, 20
-38.196, -58.434, 20
-38.576, -58.109, 20
-38.935, -57.761, 20
-39.275, -57.394, 25.754
-39.601, -57.015, 42.799
-39.917, -56.628, 61.362
-40.227, -56.235, 80.597
-40.533, -55.84, 79.805
-40.837, -55.443, 79.005
-41.141, -55.046, 78.197
-41.445, -54.65, 77.381
-41.751, -54.254, 76.556
-42.06, -53.86, 75.722
-42.37, -53.468, 74.879
-42.683, -53.079, 74.026
-42.999, -52.691, 73.163
-43.318, -52.306, 72.29
-43.64, -51.923, 71.406
-43.964, -51.543, 70.511
-44.292, -51.165, 69.605
-44.622, -50.789, 68.686
-44.955, -50.416, 67.756
-45.29, -50.046, 66.812
-45.629, -49.678, 65.855
-45.969, -49.312, 64.883
-46.31, -48.946, 63.897
-46.649, -48.579, 62.896
-46.998, -48.22, 61.878
-47.356, -47.871, 60.843
-47.722, -47.531, 59.79
-48.098, -47.201, 58.718
-48.481, -46.88, 57.627
-48.873, -46.569, 56.514
-49.273, -46.269, 55.379
-49.68, -45.978, 54.221
-50.093, -45.698, 53.037
-50.514, -45.427, 51.825
-50.94, -45.166, 50.585
-51.372, -44.914, 49.314
-51.809, -44.67, 48.009
-52.25, -44.436, 46.668
-52.696, -44.209, 45.287
-53.145, -43.989, 43.862
-53.597, -43.775, 42.39
-54.051, -43.566, 40.864
-54.507, -43.361, 39.28
-54.964, -43.159, 37.628
-55.422, -42.957, 35.901
-55.879, -42.754, 34.087
-56.334, -42.547, 32.17
-56.785, -42.332, 30.131
-57.23, -42.104, 27.945
-57.666, -41.859, 25.572
-58.087, -41.589, 22.955
-58.483, -41.284, 20
-58.84, -40.935, 20
-59.136, -40.533, 18.71
-59.348, -40.081, 14.943
-59.462, -39.595, 9.824
-59.487, -39.216, 0
-59.487, -39.216, 0
-60.78, -19.258, 0
endData
127
100
200
-30, -60, -40.336, -60, -37.389, -58.367, -46.228, -49.037
-46.228, -49.037, -52.121, -42.408, -59.487, -43.144, -59.487, -39.216
#PATH.JERRYIO-DATA {"appVersion":"0.4.1","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":14.7,"robotHeight":13.5,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.5,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"QA8gcj3WLI","x":-30,"y":-60,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"E8nLpjLLeK","x":-40.33561365483609,"y":-60,"lock":false,"visible":true,"__type":"control"},{"uid":"s1BozfFPl4","x":-37.389257653752374,"y":-58.367312381468444,"lock":false,"visible":true,"__type":"control"},{"uid":"HAH7SMbqg8","x":-46.22832565700352,"y":-49.03718504470334,"lock":false,"visible":true,"heading":310,"__type":"end-point"}],"speedProfiles":[],"uid":"RIQrpAUTCB"},{"controls":[{"uid":"HAH7SMbqg8","x":-46.22832565700352,"y":-49.03718504470334,"lock":false,"visible":true,"heading":310,"__type":"end-point"},{"uid":"HivSVBlL7g","x":-52.12103765917096,"y":-42.40788404226498,"lock":false,"visible":true,"__type":"control"},{"uid":"HeWzJ2jsqx","x":-59.48692766188025,"y":-43.14447304253591,"lock":false,"visible":true,"__type":"control"},{"uid":"hV2BZ4mXrr","x":-59.48692766188025,"y":-39.21599837442429,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"uid":"Tn7vL7ui2S"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.01,"from":0.35,"to":0.45},"maxDecelerationRate":127},"name":"Path","uid":"ToC1DMKR26","lock":false,"visible":true}]}
