-26, 0, 40.866
-25.5, 0, 39.281
-25, 0, 37.63
-24.5, 0, 35.903
-24, 0, 34.088
-23.5, 0, 32.171
-23, 0, 30.133
-22.5, 0, 27.946
-22, 0, 25.573
-21.5, 0, 22.956
-21, 0, 20
-20.5, 0.018, 61.554
-20.004, 0.078, 60.513
-19.516, 0.185, 59.455
-19.043, 0.346, 58.378
-18.594, 0.564, 57.281
-18.178, 0.841, 56.162
-17.802, 1.17, 55.021
-17.47, 1.544, 58.83
-17.182, 1.953, 66.529
-16.935, 2.387, 72.328
-16.722, 2.839, 71.445
-16.539, 3.304, 70.551
-16.381, 3.779, 69.645
-16.243, 4.259, 68.728
-16.121, 4.744, 67.797
-16.012, 5.232, 66.854
-15.914, 5.722, 65.898
-15.823, 6.214, 64.927
-15.738, 6.707, 63.941
-15.657, 7.2, 62.94
-15.577, 7.694, 61.923
-15.498, 8.187, 60.889
-15.419, 8.681, 59.837
-15.336, 9.174, 58.766
-15.25, 9.667, 57.676
-15.159, 10.158, 56.564
-15.061, 10.649, 55.43
-14.955, 11.137, 54.272
-14.84, 11.624, 53.09
-14.715, 12.108, 51.88
-14.577, 12.588, 50.641
-14.426, 13.065, 49.371
-14.26, 13.537, 48.068
-14.077, 14.002, 46.728
-13.876, 14.46, 45.349
-13.656, 14.909, 43.927
-13.415, 15.347, 42.457
-13.153, 15.773, 40.934
-12.845, 16.164, 39.357
-12.518, 16.542, 37.71
-12.215, 16.94, 35.987
-11.941, 17.358, 34.177
-11.701, 17.797, 32.266
-11.497, 18.253, 30.235
-11.336, 18.726, 28.057
-11.218, 19.212, 25.696
-11.146, 19.706, 23.593
-11.121, 20.206, 23.915
-11.14, 20.705, 26.388
-11.2, 21.201, 30.651
-11.298, 21.691, 36.365
-11.431, 22.173, 43.184
-11.594, 22.646, 50.76
-11.784, 23.108, 58.865
-11.997, 23.561, 67.261
-12.231, 24.003, 75.794
-12.483, 24.434, 84.339
-12.75, 24.857, 92.801
-13.031, 25.27, 100
-13.325, 25.675, 100
-13.629, 26.072, 100
-13.943, 26.461, 100
-14.266, 26.843, 100
-14.596, 27.218, 100
-14.934, 27.587, 100
-15.278, 27.95, 100
-15.628, 28.307, 100
-15.983, 28.659, 100
-16.342, 29.006, 100
-16.706, 29.349, 100
-17.075, 29.687, 100
-17.446, 30.021, 100
-17.822, 30.352, 100
-18.2, 30.679, 100
-18.582, 31.002, 100
-18.966, 31.322, 100
-19.352, 31.639, 100
-19.742, 31.953, 100
-20.133, 32.264, 100
-20.526, 32.573, 100
-20.921, 32.879, 100
-21.318, 33.183, 100
-21.717, 33.485, 100
-22.117, 33.785, 100
-22.518, 34.083, 100
-22.921, 34.379, 100
-23.325, 34.674, 99.485
-23.731, 34.966, 98.845
-24.137, 35.258, 98.2
-24.545, 35.548, 97.552
-24.953, 35.836, 96.899
-25.362, 36.124, 96.241
-25.772, 36.41, 95.579
-26.183, 36.695, 94.912
-26.594, 36.98, 94.241
-27.006, 37.263, 93.565
-27.418, 37.546, 92.883
-27.831, 37.828, 92.197
-28.244, 38.11, 91.506
-28.657, 38.391, 90.809
-29.071, 38.672, 90.107
-29.485, 38.952, 89.4
-29.899, 39.233, 88.687
-30.313, 39.513, 87.968
-30.727, 39.793, 87.243
-31.141, 40.074, 86.512
-31.554, 40.355, 85.775
-31.967, 40.637, 85.031
-32.38, 40.919, 84.281
-32.793, 41.201, 83.524
-33.204, 41.485, 82.761
-33.615, 41.77, 81.99
-34.025, 42.056, 81.212
-34.434, 42.344, 80.426
-34.842, 42.633, 79.633
-35.248, 42.925, 78.831
-35.653, 43.218, 78.021
-36.055, 43.515, 77.203
-36.455, 43.815, 76.376
-36.85, 44.122, 75.54
-37.231, 44.445, 74.695
-37.601, 44.782, 73.84
-37.956, 45.134, 72.975
-38.295, 45.501, 72.1
-38.615, 45.885, 71.214
-38.913, 46.287, 70.317
-39.184, 46.707, 69.408
-39.425, 47.145, 68.487
-39.63, 47.601, 67.554
-39.794, 48.073, 66.608
-39.913, 48.558, 65.648
-39.982, 49.053, 64.674
-39.999, 49.553, 63.685
-39.964, 50.051, 62.68
-39.877, 50.543, 63.586
-39.743, 51.025, 66.963
-39.567, 51.493, 72.27
-39.353, 51.944, 78.995
-39.106, 52.379, 86.636
-38.831, 52.796, 86.064
-38.532, 53.197, 85.323
-38.211, 53.58, 84.576
-37.872, 53.948, 83.822
-37.518, 54.301, 83.061
-37.15, 54.639, 82.293
-36.77, 54.965, 81.518
-36.38, 55.277, 80.735
-35.98, 55.577, 79.945
-35.572, 55.866, 79.146
-35.157, 56.145, 78.34
-34.735, 56.413, 77.525
-34.307, 56.671, 76.702
-33.873, 56.919, 75.869
-33.434, 57.159, 75.028
-32.99, 57.389, 74.177
-32.542, 57.611, 73.316
-32.09, 57.825, 72.444
-31.634, 58.03, 71.562
-31.175, 58.227, 70.67
-30.712, 58.416, 69.765
-30.246, 58.597, 68.849
-29.776, 58.769, 67.921
-29.304, 58.934, 66.979
-28.829, 59.091, 66.024
-28.352, 59.239, 65.055
-27.872, 59.378, 64.072
-27.389, 59.508, 63.073
-26.904, 59.63, 62.058
-26.416, 59.741, 61.026
-25.927, 59.842, 59.977
-25.435, 59.931, 58.909
-24.941, 60.01, 57.821
-24.447, 60.089, 60.625
-23.952, 60.158, 59.568
-23.456, 60.217, 58.492
-22.958, 60.266, 57.397
-22.46, 60.306, 56.279
-21.961, 60.337, 55.14
-21.461, 60.359, 53.976
-20.961, 60.373, 52.786
-20.461, 60.38, 51.569
-19.961, 60.38, 50.323
-19.461, 60.373, 49.045
-18.962, 60.361, 47.732
-18.462, 60.345, 46.383
-17.962, 60.324, 44.993
-17.463, 60.301, 43.559
-16.963, 60.275, 42.076
-16.464, 60.248, 40.539
-15.965, 60.22, 38.941
-15.466, 60.191, 37.274
-14.967, 60.163, 35.53
-14.467, 60.136, 33.695
-13.968, 60.11, 31.755
-13.469, 60.086, 29.688
-12.969, 60.064, 27.466
-12.469, 60.045, 25.047
-11.97, 60.029, 22.369
-11.47, 60.017, 19.323
-10.97, 60.007, 15.696
-10.47, 60.002, 10.926
-10, 60, 0
-10, 60, 0
10, 59.925, 0
endData
127
100
200
-26, 0, -23.5, 0, -23.5, 0, -21, 0
-21, 0, -14, 0, -17.057, 10.166, -13, 16
-13, 16, -4.435, 24.849, -27.384, 36.835, -36.76, 44.047
-36.76, 44.047, -46.136, 51.62, -32.973, 58.833, -25, 60
-25, 60, -20.036, 60.856, -16, 60, -10, 60
