-29, 0, 50.686
-28.5, 0.011, 49.417
-28.001, 0.045, 48.115
-27.505, 0.106, 46.777
-27.013, 0.195, 45.4
-26.529, 0.318, 43.979
-26.055, 0.477, 42.511
-25.595, 0.673, 40.991
-25.153, 0.907, 39.411
-24.734, 1.178, 37.767
-24.339, 1.484, 36.046
-23.97, 1.822, 36.865
-23.627, 2.186, 40.022
-23.309, 2.572, 44.981
-23.014, 2.975, 51.257
-22.739, 3.392, 58.432
-22.48, 3.821, 66.168
-22.236, 4.257, 65.216
-22.004, 4.7, 64.235
-21.78, 5.147, 63.239
-21.564, 5.597, 62.227
-21.352, 6.05, 61.198
-21.143, 6.504, 60.151
-20.935, 6.959, 59.086
-20.727, 7.414, 58.001
-20.518, 7.868, 56.896
-20.307, 8.321, 55.769
-20.092, 8.773, 54.618
-19.873, 9.222, 53.443
-19.648, 9.669, 52.241
-19.418, 10.113, 51.011
-19.182, 10.553, 49.751
-18.938, 10.99, 48.458
-18.688, 11.423, 47.129
-18.429, 11.851, 45.762
-18.163, 12.274, 44.353
-17.889, 12.692, 42.897
-17.606, 13.104, 41.39
-17.315, 13.511, 39.827
-17.015, 13.911, 38.199
-16.707, 14.305, 36.499
-16.391, 14.692, 34.716
-16.066, 15.072, 32.836
-15.733, 15.445, 30.841
-15.392, 15.811, 28.709
-15.043, 16.169, 26.404
-14.687, 16.52, 23.879
-14.323, 16.863, 21.052
-13.952, 17.198, 17.782
-13.574, 17.526, 13.755
-13.19, 17.846, 7.886
-13, 18, 0
-13, 18, 0
2.542, 30.588, 0
endData
127
100
200
-29, 0, -20, 0, -23, 10, -13, 18
