-30, -60, 97.04
-30.5, -59.998, 96.384
-31, -59.991, 95.723
-31.5, -59.979, 95.057
-31.999, -59.961, 94.387
-32.499, -59.938, 93.712
-32.998, -59.909, 93.031
-33.497, -59.874, 92.346
-33.995, -59.832, 91.656
-34.493, -59.783, 90.961
-34.989, -59.726, 90.26
-35.485, -59.662, 89.554
-35.98, -59.59, 88.842
-36.474, -59.51, 88.124
-36.966, -59.42, 87.401
-37.456, -59.322, 86.671
-37.944, -59.215, 85.935
-38.43, -59.098, 85.193
-38.914, -58.972, 84.444
-39.395, -58.836, 83.689
-39.873, -58.69, 82.927
-40.348, -58.534, 82.158
-40.82, -58.368, 81.381
-41.288, -58.192, 80.597
-41.752, -58.006, 79.805
-42.213, -57.811, 79.006
-42.669, -57.606, 78.198
-43.12, -57.391, 77.381
-43.567, -57.168, 76.556
-44.01, -56.935, 75.723
-44.448, -56.694, 74.879
-44.881, -56.445, 74.026
-45.31, -56.187, 73.164
-45.734, -55.923, 72.29
-46.154, -55.651, 71.407
-46.569, -55.372, 70.512
-46.979, -55.087, 69.605
-47.386, -54.795, 68.687
-47.788, -54.498, 67.756
-48.186, -54.195, 66.813
-48.579, -53.887, 65.855
-48.969, -53.574, 64.884
-49.356, -53.256, 63.898
-49.738, -52.935, 62.896
-50.117, -52.609, 61.878
-50.493, -52.279, 60.843
-50.866, -51.946, 59.791
-51.236, -51.609, 58.719
-51.603, -51.269, 57.627
-51.967, -50.927, 56.515
-52.328, -50.581, 55.38
-52.687, -50.233, 54.221
-53.043, -49.882, 53.037
-53.398, -49.529, 51.826
-53.75, -49.174, 50.586
-54.099, -48.817, 49.315
-54.448, -48.458, 48.01
-54.794, -48.097, 46.668
-55.136, -47.733, 45.287
-55.468, -47.359, 43.863
-55.801, -46.986, 42.39
-56.134, -46.613, 40.865
-56.466, -46.24, 39.28
-56.799, -45.866, 37.629
-57.132, -45.493, 35.902
-57.463, -45.119, 34.087
-57.793, -44.743, 32.17
-58.121, -44.366, 30.132
-58.445, -43.985, 27.945
-58.762, -43.598, 25.572
-59.065, -43.2, 22.955
-59.34, -42.783, 20
-59.553, -42.332, 20
-59.647, -41.842, 20
-59.631, -41.343, 20
-59.578, -40.846, 20
-59.531, -40.348, 16.965
-59.5, -39.849, 12.682
-59.488, -39.349, 5.817
-59.487, -39.216, 0
-59.487, -39.216, 0
-59.395, -19.216, 0
endData
127
100
200
-30, -60, -40.336, -60, -46.228, -57.14, -55.067, -47.81
-55.067, -47.81, -60.96, -41.18, -59.487, -43.144, -59.487, -39.216
#PATH.JERRYIO-DATA {"appVersion":"0.4.1","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":14.7,"robotHeight":13.5,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.5,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"QA8gcj3WLI","x":-30,"y":-60,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"E8nLpjLLeK","x":-40.33561365483609,"y":-60,"lock":false,"visible":true,"__type":"control"},{"uid":"s1BozfFPl4","x":-46.22832565700352,"y":-57.13966404768357,"lock":false,"visible":true,"__type":"control"},{"uid":"HAH7SMbqg8","x":-55.06739366025467,"y":-47.809536710918465,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"uid":"RIQrpAUTCB"},{"controls":[{"uid":"HAH7SMbqg8","x":-55.06739366025467,"y":-47.809536710918465,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"HivSVBlL7g","x":-60.96010566242211,"y":-41.180235708480105,"lock":false,"visible":true,"__type":"control"},{"uid":"HeWzJ2jsqx","x":-59.48692766188025,"y":-43.14447304253591,"lock":false,"visible":true,"__type":"control"},{"uid":"hV2BZ4mXrr","x":-59.48692766188025,"y":-39.21599837442429,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"uid":"Tn7vL7ui2S"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.01,"from":0.35,"to":0.45},"maxDecelerationRate":127},"name":"Path","uid":"ToC1DMKR26","lock":false,"visible":true}]}
