-12, 9, 85.499
-12.434, 8.751, 84.753
-12.869, 8.505, 84
-13.305, 8.26, 83.241
-13.741, 8.017, 82.474
-14.179, 7.775, 81.701
-14.619, 7.536, 80.92
-15.059, 7.299, 80.131
-15.5, 7.064, 79.335
-15.942, 6.831, 78.53
-16.386, 6.6, 77.717
-16.831, 6.372, 76.896
-17.277, 6.146, 76.066
-17.724, 5.922, 75.226
-18.172, 5.701, 74.377
-18.622, 5.483, 73.519
-19.073, 5.267, 72.65
-19.525, 5.054, 71.77
-19.979, 4.843, 70.88
-20.434, 4.636, 69.979
-20.89, 4.431, 69.065
-21.348, 4.23, 68.14
-21.807, 4.032, 67.201
-22.267, 3.837, 66.25
-22.729, 3.645, 65.284
-23.193, 3.457, 64.304
-23.657, 3.273, 63.309
-24.123, 3.092, 62.298
-24.591, 2.915, 61.27
-25.06, 2.741, 60.225
-25.53, 2.572, 59.161
-26.002, 2.407, 58.078
-26.476, 2.246, 56.974
-26.951, 2.089, 55.848
-27.427, 1.937, 54.699
-27.905, 1.79, 53.526
-28.384, 1.647, 52.326
-28.864, 1.509, 51.098
-29.346, 1.376, 49.84
-29.83, 1.248, 48.549
-30.314, 1.125, 47.223
-30.8, 1.008, 45.859
-31.288, 0.897, 44.452
-31.777, 0.791, 43
-32.266, 0.691, 41.497
-32.758, 0.597, 39.938
-33.25, 0.509, 38.315
-33.743, 0.428, 36.62
-34.238, 0.353, 34.843
-34.733, 0.285, 32.97
-35.229, 0.224, 30.984
-35.726, 0.17, 28.862
-36.224, 0.123, 26.571
-36.722, 0.083, 24.063
-37.221, 0.051, 21.261
-37.721, 0.027, 18.028
-38.22, 0.01, 14.072
-38.72, 0.001, 8.428
-39, 0, 0
-39, 0, 0
-59, -0.096, 0
endData
127
100
200
-12, 9, -20.693, 3.997, -30, 0, -39, 0
